L1,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.184,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.185,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.186,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.187,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.188,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.189,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.19,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.191,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.192,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.193,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.194,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.195,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.196,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.197,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.198,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.199,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.2,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.201,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.202,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.203,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.204,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.205,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.206,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.207,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.208,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.209,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.21,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.211,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.212,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.213,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.214,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.215,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.216,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.217,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.218,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.219,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.22,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.221,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.222,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.223,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.224,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.225,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.226,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.227,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.228,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.229,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.23,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.231,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.232,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.233,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.234,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.235,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.236,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.237,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.238,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.239,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.24,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.241,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.242,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.243,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.244,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.245,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.246,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.247,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.248,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.249,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.25,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.251,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.252,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.253,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.254,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.255,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.256,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.257,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.258,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.259,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.26,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.261,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.262,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.263,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.264,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.265,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.266,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.267,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.268,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.269,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.27,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.271,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.272,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.273,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.274,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.275,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.276,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.277,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.278,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.279,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.28,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.281,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.282,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.283,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.284,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.285,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.286,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.287,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.288,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.289,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.29,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.291,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.292,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.293,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.294,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.295,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.296,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.297,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.298,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.299,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.243,1321,0.154,0.21,134,softmax,softmax,18,constant,0.3,binary_crossentropy,3,0.59,"(774, 74, 371, 221, 1)",sigmoid,Nadam
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.001,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.002,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.003,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.004,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.005,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.006,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.007,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.008,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.009,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.01,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.011,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.012,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.013,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.014,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.015,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.016,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.017,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.018,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.019,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.02,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.021,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.022,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.023,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.024,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.025,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.026,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.027,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.028,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.029,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.03,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.031,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.032,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.033,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.034,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.035,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.036,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.037,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.038,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.039,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.04,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.041,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.042,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.043,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.044,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.045,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.046,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.047,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.048,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.049,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.05,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.051,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.052,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.053,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.054,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.055,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.056,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.057,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.058,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.059,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.06,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.061,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.062,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.063,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.064,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
0.06,171,0.081,0.67,569,softmax,tanh,18,he_uniform,0.065,binary_crossentropy,3,0.63,"(1235, 801, 1)",sigmoid,Adamax
